year,cwatm_gfdl-esm2m_low,cwatm_gfdl-esm2m_median,cwatm_gfdl-esm2m_high,cwatm_hadgem2-es_low,cwatm_hadgem2-es_median,cwatm_hadgem2-es_high,cwatm_ipsl-cm5a-lr_low,cwatm_ipsl-cm5a-lr_median,cwatm_ipsl-cm5a-lr_high,cwatm_miroc5_low,cwatm_miroc5_median,cwatm_miroc5_high,h08_gfdl-esm2m_low,h08_gfdl-esm2m_median,h08_gfdl-esm2m_high,h08_hadgem2-es_low,h08_hadgem2-es_median,h08_hadgem2-es_high,h08_ipsl-cm5a-lr_low,h08_ipsl-cm5a-lr_median,h08_ipsl-cm5a-lr_high,h08_miroc5_low,h08_miroc5_median,h08_miroc5_high,matsiro_gfdl-esm2m_low,matsiro_gfdl-esm2m_median,matsiro_gfdl-esm2m_high,matsiro_hadgem2-es_low,matsiro_hadgem2-es_median,matsiro_hadgem2-es_high,matsiro_ipsl-cm5a-lr_low,matsiro_ipsl-cm5a-lr_median,matsiro_ipsl-cm5a-lr_high,matsiro_miroc5_low,matsiro_miroc5_median,matsiro_miroc5_high,AVERAGE_low,AVERAGE_median,AVERAGE_high
1881,-0.004101704796578284,-0.002050852398289142,0.002050852398289142,-0.0035583225249819165,-0.0017791612624909582,0.0017791612624909582,-0.00295622881377642,-0.00147811440688821,0.00147811440688821,-0.003386822748764851,-0.0016934113743824256,0.0016934113743824256,-0.0030836287562480357,-0.0015418143781240178,0.0015418143781240178,-0.002524553402012238,-0.001262276701006119,0.001262276701006119,-0.00227631413723547,-0.001138157068617735,0.001138157068617735,-0.001868963504468398,-0.000934481752234199,0.000934481752234199,-0.002062775791926429,-0.0010313878959632146,0.0010313878959632146,-0.0022181604961724437,-0.0011090802480862218,0.0011090802480862218,-0.001412793413764648,-0.000706396706882324,0.000706396706882324,-0.0021109990525316953,-0.0010554995262658476,0.0010554995262658476,-0.0026301056198717357,-0.0013150528099358679,0.0013150528099358679
1882,-0.004228492466804652,-0.002114246233402326,0.002114246233402326,-0.003757763299428789,-0.0018788816497143945,0.0018788816497143945,-0.0033833936720678625,-0.0016916968360339312,0.0016916968360339312,-0.0036699200910903437,-0.0018349600455451719,0.0018349600455451719,-0.003244106449050453,-0.0016220532245252266,0.0016220532245252266,-0.0027332070947377863,-0.0013666035473688931,0.0013666035473688931,-0.0026946299161595567,-0.0013473149580797783,0.0013473149580797783,-0.0020304655386257434,-0.0010152327693128717,0.0010152327693128717,-0.0021532779054801764,-0.0010766389527400882,0.0010766389527400882,-0.002312075838741495,-0.0011560379193707475,0.0011560379193707475,-0.0016257200567065526,-0.0008128600283532763,0.0008128600283532763,-0.002259890272625231,-0.0011299451363126155,0.0011299451363126155,-0.0028410785501265536,-0.0014205392750632768,0.0014205392750632768
1883,-0.004312537940598331,-0.0021562689702991655,0.0021562689702991655,-0.004000517346026513,-0.0020002586730132567,0.0020002586730132567,-0.0036418528120217603,-0.0018209264060108801,0.0018209264060108801,-0.0039694587666657165,-0.0019847293833328583,0.0019847293833328583,-0.003367029597891984,-0.001683514798945992,0.001683514798945992,-0.003005196653726789,-0.0015025983268633946,0.0015025983268633946,-0.002900399688407656,-0.001450199844203828,0.001450199844203828,-0.0022094753287546487,-0.0011047376643773244,0.0011047376643773244,-0.0022611689307478213,-0.0011305844653739106,0.0011305844653739106,-0.0024258122248335618,-0.0012129061124167809,0.0012129061124167809,-0.001778162450646959,-0.0008890812253234795,0.0008890812253234795,-0.0024253520901931416,-0.0012126760450965708,0.0012126760450965708,-0.00302474698587624,-0.00151237349293812,0.00151237349293812
1884,-0.00444617360142206,-0.00222308680071103,0.00222308680071103,-0.004167077456905635,-0.0020835387284528174,0.0020835387284528174,-0.003716365049459458,-0.001858182524729729,0.001858182524729729,-0.004202665753923599,-0.0021013328769617996,0.0021013328769617996,-0.0034457828291540238,-0.0017228914145770119,0.0017228914145770119,-0.003293831656593521,-0.0016469158282967605,0.0016469158282967605,-0.0029407014694825483,-0.0014703507347412742,0.0014703507347412742,-0.002435722521704694,-0.001217861260852347,0.001217861260852347,-0.00240526353599162,-0.00120263176799581,0.00120263176799581,-0.0025290963280538334,-0.0012645481640269167,0.0012645481640269167,-0.001862808713390446,-0.000931404356695223,0.000931404356695223,-0.002575954854909729,-0.0012879774274548645,0.0012879774274548645,-0.0031684536475825972,-0.0015842268237912986,0.0015842268237912986
1885,-0.004718440624859245,-0.0023592203124296225,0.0023592203124296225,-0.00441236385145353,-0.002206181925726765,0.002206181925726765,-0.003809375037696897,-0.0019046875188484485,0.0019046875188484485,-0.004392414056268555,-0.0021962070281342774,0.0021962070281342774,-0.003626723233820248,-0.001813361616910124,0.001813361616910124,-0.0034964740821349072,-0.0017482370410674536,0.0017482370410674536,-0.0031080168845283246,-0.0015540084422641623,0.0015540084422641623,-0.002581715832182039,-0.0012908579160910195,0.0012908579160910195,-0.002565423353887194,-0.001282711676943597,0.001282711676943597,-0.002671590977139885,-0.0013357954885699424,0.0013357954885699424,-0.0019794193558821576,-0.0009897096779410788,0.0009897096779410788,-0.00273319951117333,-0.001366599755586665,0.001366599755586665,-0.003341263066752193,-0.0016706315333760964,0.0016706315333760964
1886,-0.004828128952567038,-0.002414064476283519,0.002414064476283519,-0.004615033503793526,-0.002307516751896763,0.002307516751896763,-0.004076549996793238,-0.002038274998396619,0.002038274998396619,-0.004529273277807169,-0.0022646366389035845,0.0022646366389035845,-0.0037168025930342293,-0.0018584012965171147,0.0018584012965171147,-0.0037841314379238114,-0.0018920657189619057,0.0018920657189619057,-0.00334846153624996,-0.00167423076812498,0.00167423076812498,-0.002660161576705941,-0.0013300807883529706,0.0013300807883529706,-0.002666907693451017,-0.0013334538467255086,0.0013334538467255086,-0.0028083265590336582,-0.0014041632795168291,0.0014041632795168291,-0.0021304537566574668,-0.0010652268783287334,0.0010652268783287334,-0.0028767944227898155,-0.0014383972113949078,0.0014383972113949078,-0.00350341877556724,-0.00175170938778362,0.00175170938778362
1887,-0.005079964596899919,-0.0025399822984499597,0.0025399822984499597,-0.004960104643177156,-0.002480052321588578,0.002480052321588578,-0.004355753194032618,-0.002177876597016309,0.002177876597016309,-0.004718726762397543,-0.0023593633811987715,0.0023593633811987715,-0.0038882866748432207,-0.0019441433374216104,0.0019441433374216104,-0.0040547883446437364,-0.0020273941723218682,0.0020273941723218682,-0.003593400295269186,-0.001796700147634593,0.001796700147634593,-0.002889966487792015,-0.0014449832438960075,0.0014449832438960075,-0.0028250281373066646,-0.0014125140686533323,0.0014125140686533323,-0.0029869784140303924,-0.0014934892070151962,0.0014934892070151962,-0.0022684626120293453,-0.0011342313060146727,0.0011342313060146727,-0.0030335475368504956,-0.0015167737684252478,0.0015167737684252478,-0.003721250641606024,-0.001860625320803012,0.001860625320803012
1888,-0.005244995106647748,-0.002622497553323874,0.002622497553323874,-0.005142247811634833,-0.0025711239058174165,0.0025711239058174165,-0.004670512413551107,-0.0023352562067755537,0.0023352562067755537,-0.0049366193716608876,-0.0024683096858304438,0.0024683096858304438,-0.0040706881626199655,-0.0020353440813099827,0.0020353440813099827,-0.0040828808560577105,-0.0020414404280288552,0.0020414404280288552,-0.0038365698340020763,-0.0019182849170010382,0.0019182849170010382,-0.0030411773542242996,-0.0015205886771121498,0.0015205886771121498,-0.0029539529929666483,-0.0014769764964833241,0.0014769764964833241,-0.0031314293466279354,-0.0015657146733139677,0.0015657146733139677,-0.002439526236829828,-0.001219763118414914,0.001219763118414914,-0.0032003913291608695,-0.0016001956645804347,0.0016001956645804347,-0.0038959159013319928,-0.0019479579506659964,0.0019479579506659964
1889,-0.005502604729069724,-0.002751302364534862,0.002751302364534862,-0.005249452317350502,-0.002624726158675251,0.002624726158675251,-0.004827512694273567,-0.0024137563471367837,0.0024137563471367837,-0.005177399922451473,-0.0025886999612257365,0.0025886999612257365,-0.004214455624595376,-0.002107227812297688,0.002107227812297688,-0.004128720726223223,-0.0020643603631116114,0.0020643603631116114,-0.004030670189970304,-0.002015335094985152,0.002015335094985152,-0.0032580088996586923,-0.0016290044498293462,0.0016290044498293462,-0.0030961463576537787,-0.0015480731788268893,0.0015480731788268893,-0.003212179760280721,-0.0016060898801403605,0.0016060898801403605,-0.0025670767157097317,-0.0012835383578548658,0.0012835383578548658,-0.0033867381591321053,-0.0016933690795660527,0.0016933690795660527,-0.004054247174697433,-0.0020271235873487166,0.0020271235873487166
1890,-0.005630334994405638,-0.002815167497202819,0.002815167497202819,-0.0053432802816300385,-0.0026716401408150192,0.0026716401408150192,-0.004891773192621022,-0.002445886596310511,0.002445886596310511,-0.005395431307521207,-0.0026977156537606036,0.0026977156537606036,-0.00431318811256495,-0.002156594056282475,0.002156594056282475,-0.004255690529378481,-0.0021278452646892403,0.0021278452646892403,-0.004209891923821374,-0.002104945961910687,0.002104945961910687,-0.0035413670121716523,-0.0017706835060858261,0.0017706835060858261,-0.0032233136922489155,-0.0016116568461244578,0.0016116568461244578,-0.003325624224503709,-0.0016628121122518546,0.0016628121122518546,-0.002683029300580347,-0.0013415146502901735,0.0013415146502901735,-0.0035859030449698825,-0.0017929515224849413,0.0017929515224849413,-0.004199902301368102,-0.002099951150684051,0.002099951150684051
1891,-0.005775503007813823,-0.0028877515039069115,0.0028877515039069115,-0.005633723960805921,-0.0028168619804029606,0.0028168619804029606,-0.00518771524145841,-0.002593857620729205,0.002593857620729205,-0.0054630638411888085,-0.0027315319205944042,0.0027315319205944042,-0.004466193407505369,-0.0022330967037526846,0.0022330967037526846,-0.004474579832274101,-0.0022372899161370507,0.0022372899161370507,-0.004445500002691814,-0.002222750001345907,0.002222750001345907,-0.0037025219319562225,-0.0018512609659781113,0.0018512609659781113,-0.003339817669439305,-0.0016699088347196525,0.0016699088347196525,-0.003526086454014476,-0.001763043227007238,0.001763043227007238,-0.0028521322812951654,-0.0014260661406475827,0.0014260661406475827,-0.0037015093523880137,-0.0018507546761940068,0.0018507546761940068,-0.004380695581902619,-0.0021903477909513097,0.0021903477909513097
1892,-0.0059886678223638095,-0.0029943339111819047,0.0029943339111819047,-0.005837514736445278,-0.002918757368222639,0.002918757368222639,-0.005432307440319116,-0.002716153720159558,0.002716153720159558,-0.005660443778210053,-0.0028302218891050265,0.0028302218891050265,-0.004729884868950225,-0.0023649424344751127,0.0023649424344751127,-0.004610993791258849,-0.0023054968956294246,0.0023054968956294246,-0.004736653749842863,-0.0023683268749214313,0.0023683268749214313,-0.003919192530170211,-0.0019595962650851054,0.0019595962650851054,-0.003508382765516778,-0.001754191382758389,0.001754191382758389,-0.0036793663766975086,-0.0018396831883487543,0.0018396831883487543,-0.003013862610276487,-0.0015069313051382434,0.0015069313051382434,-0.0038589511269465707,-0.0019294755634732853,0.0019294755634732853,-0.004581351799749813,-0.0022906758998749066,0.0022906758998749066
1893,-0.006122986318202433,-0.0030614931591012163,0.0030614931591012163,-0.006023603959379943,-0.0030118019796899717,0.0030118019796899717,-0.005724265100056554,-0.002862132550028277,0.002862132550028277,-0.005825883680917533,-0.0029129418404587664,0.0029129418404587664,-0.004896046565048924,-0.002448023282524462,0.002448023282524462,-0.004806297705638807,-0.0024031488528194036,0.0024031488528194036,-0.005024716423462114,-0.002512358211731057,0.002512358211731057,-0.0040279160528815805,-0.0020139580264407902,0.0020139580264407902,-0.0036591209920116873,-0.0018295604960058436,0.0018295604960058436,-0.003835389994960186,-0.001917694997480093,0.001917694997480093,-0.0031792614159349935,-0.0015896307079674968,0.0015896307079674968,-0.003986292945700024,-0.001993146472850012,0.001993146472850012,-0.0047593150961828985,-0.0023796575480914493,0.0023796575480914493
1894,-0.006407682670784103,-0.0032038413353920516,0.0032038413353920516,-0.00639909018968301,-0.003199545094841505,0.003199545094841505,-0.0057833441735665025,-0.0028916720867832512,0.0028916720867832512,-0.006137819489417889,-0.0030689097447089446,0.0030689097447089446,-0.0051515266678004165,-0.0025757633339002083,0.0025757633339002083,-0.0050892050816438395,-0.0025446025408219198,0.0025446025408219198,-0.005177168360952295,-0.0025885841804761476,0.0025885841804761476,-0.004314738032714057,-0.0021573690163570287,0.0021573690163570287,-0.0038052068798309683,-0.0019026034399154841,0.0019026034399154841,-0.0040325580952225775,-0.0020162790476112888,0.0020162790476112888,-0.0032657652571735367,-0.0016328826285867684,0.0016328826285867684,-0.0041977255074273695,-0.0020988627537136847,0.0020988627537136847,-0.0049801525338513805,-0.0024900762669256902,0.0024900762669256902
1895,-0.006685220968862856,-0.003342610484431428,0.003342610484431428,-0.006696579615303786,-0.003348289807651893,0.003348289807651893,-0.005915429887941872,-0.002957714943970936,0.002957714943970936,-0.006422113304236313,-0.0032110566521181567,0.0032110566521181567,-0.005416778066270048,-0.002708389033135024,0.002708389033135024,-0.005361610317024983,-0.0026808051585124914,0.0026808051585124914,-0.005398823502451363,-0.0026994117512256816,0.0026994117512256816,-0.004543093255581167,-0.0022715466277905836,0.0022715466277905836,-0.003992841462344074,-0.001996420731172037,0.001996420731172037,-0.004251966912412645,-0.0021259834562063224,0.0021259834562063224,-0.0033935723642661807,-0.0016967861821330903,0.0016967861821330903,-0.0043542888598734975,-0.0021771444299367487,0.0021771444299367487,-0.005202693209714066,-0.002601346604857033,0.002601346604857033
1896,-0.00692468819244932,-0.00346234409622466,0.00346234409622466,-0.0068087274617412855,-0.0034043637308706427,0.0034043637308706427,-0.0061335150719988565,-0.0030667575359994283,0.0030667575359994283,-0.0067092561402306555,-0.0033546280701153277,0.0033546280701153277,-0.0056405606589968625,-0.0028202803294984312,0.0028202803294984312,-0.005503344142251853,-0.0027516720711259265,0.0027516720711259265,-0.0056088504558451735,-0.0028044252279225868,0.0028044252279225868,-0.0048230863015286994,-0.0024115431507643497,0.0024115431507643497,-0.00416847652160299,-0.002084238260801495,0.002084238260801495,-0.0043920884475972125,-0.0021960442237986062,0.0021960442237986062,-0.0035555091365767092,-0.0017777545682883546,0.0017777545682883546,-0.00453087888266577,-0.002265439441332885,0.002265439441332885,-0.005399915117790449,-0.0026999575588952246,0.0026999575588952246
1897,-0.007088188336862965,-0.0035440941684314825,0.0035440941684314825,-0.006920011358582829,-0.0034600056792914143,0.0034600056792914143,-0.006317391513644501,-0.0031586957568222507,0.0031586957568222507,-0.006902240518485849,-0.0034511202592429247,0.0034511202592429247,-0.005817342038041091,-0.0029086710190205454,0.0029086710190205454,-0.005691756393289884,-0.002845878196644942,0.002845878196644942,-0.005769933186827063,-0.0028849665934135315,0.0028849665934135315,-0.005020060652618707,-0.0025100303263093536,0.0025100303263093536,-0.00432874450830013,-0.002164372254150065,0.002164372254150065,-0.004509994617547982,-0.002254997308773991,0.002254997308773991,-0.003720420934617917,-0.0018602104673089584,0.0018602104673089584,-0.004693014869593047,-0.0023465074347965233,0.0023465074347965233,-0.005564924910700997,-0.0027824624553504985,0.0027824624553504985
1898,-0.007261862819213726,-0.003630931409606863,0.003630931409606863,-0.007207765197659559,-0.0036038825988297797,0.0036038825988297797,-0.006332496590942346,-0.003166248295471173,0.003166248295471173,-0.007208832553099419,-0.0036044162765497094,0.0036044162765497094,-0.00597658086339682,-0.00298829043169841,0.00298829043169841,-0.005967207332788815,-0.0029836036663944076,0.0029836036663944076,-0.005831165153632229,-0.0029155825768161143,0.0029155825768161143,-0.005220020806056786,-0.002610010403028393,0.002610010403028393,-0.004485918393756517,-0.0022429591968782586,0.0022429591968782586,-0.004677741544280485,-0.0023388707721402426,0.0023388707721402426,-0.003813154107542593,-0.0019065770537712965,0.0019065770537712965,-0.004878210751224111,-0.0024391053756120554,0.0024391053756120554,-0.005738413009466117,-0.0028692065047330583,0.0028692065047330583
1899,-0.00738356028760144,-0.00369178014380072,0.00369178014380072,-0.00734954523150943,-0.003674772615754715,0.003674772615754715,-0.006507829749354522,-0.003253914874677261,0.003253914874677261,-0.007310334229812854,-0.003655167114906427,0.003655167114906427,-0.006116748842904629,-0.0030583744214523144,0.0030583744214523144,-0.006156322268432257,-0.0030781611342161285,0.0030781611342161285,-0.006004747298472333,-0.0030023736492361666,0.0030023736492361666,-0.005362779282826425,-0.0026813896414132126,0.0026813896414132126,-0.004576577729405565,-0.0022882888647027823,0.0022882888647027823,-0.004798224292865622,-0.002399112146432811,0.002399112146432811,-0.003962071584503747,-0.0019810357922518734,0.0019810357922518734,-0.005009217082127444,-0.002504608541063722,0.002504608541063722,-0.005878163156651355,-0.0029390815783256773,0.0029390815783256773
1900,-0.007631608002682272,-0.003815804001341136,0.003815804001341136,-0.007600460670607806,-0.003800230335303903,0.003800230335303903,-0.0065994218124547305,-0.0032997109062273653,0.0032997109062273653,-0.007478388023765204,-0.003739194011882602,0.003739194011882602,-0.006393459529371246,-0.003196729764685623,0.003196729764685623,-0.006396926354621053,-0.0031984631773105264,0.0031984631773105264,-0.006123662348614185,-0.0030618311743070923,0.0030618311743070923,-0.005606526757342284,-0.002803263378671142,0.002803263378671142,-0.0047065984045730706,-0.0023532992022865353,0.0023532992022865353,-0.004971040337407614,-0.002485520168703807,0.002485520168703807,-0.0040562656100177775,-0.0020281328050088887,0.0020281328050088887,-0.005159942066454574,-0.002579971033227287,0.002579971033227287,-0.0060603583264926516,-0.0030301791632463258,0.0030301791632463258
1901,-0.007707505493173642,-0.003853752746586821,0.003853752746586821,-0.007822987727291618,-0.003911493863645809,0.003911493863645809,-0.006826328763069584,-0.003413164381534792,0.003413164381534792,-0.007577322585173481,-0.0037886612925867405,0.0037886612925867405,-0.006463258715336948,-0.003231629357668474,0.003231629357668474,-0.006688401325268367,-0.0033442006626341835,0.0033442006626341835,-0.00628594272853555,-0.003142971364267775,0.003142971364267775,-0.005757523439975495,-0.0028787617199877475,0.0028787617199877475,-0.004813157000328125,-0.0024065785001640624,0.0024065785001640624,-0.005151634083316718,-0.002575817041658359,0.002575817041658359,-0.0041949658022429615,-0.0020974829011214807,0.0020974829011214807,-0.00524481214747586,-0.00262240607373793,0.00262240607373793,-0.00621115331759903,-0.003105576658799515,0.003105576658799515
1902,-0.007959212167320226,-0.003979606083660113,0.003979606083660113,-0.00815917824362438,-0.00407958912181219,0.00407958912181219,-0.006859730780759398,-0.003429865390379699,0.003429865390379699,-0.007818275452490362,-0.003909137726245181,0.003909137726245181,-0.006618524924617752,-0.003309262462308876,0.003309262462308876,-0.006981795256183608,-0.003490897628091804,0.003490897628091804,-0.006313644139883958,-0.003156822069941979,0.003156822069941979,-0.006011423038469802,-0.003005711519234901,0.003005711519234901,-0.004997682913586095,-0.0024988414567930473,0.0024988414567930473,-0.005410948020626536,-0.002705474010313268,0.002705474010313268,-0.004273371134164809,-0.0021366855670824046,0.0021366855670824046,-0.005411971673780141,-0.0027059858368900704,0.0027059858368900704,-0.006401313145458922,-0.003200656572729461,0.003200656572729461
1903,-0.008283805361275737,-0.004141902680637868,0.004141902680637868,-0.008412152356078947,-0.004206076178039473,0.004206076178039473,-0.007168228612518863,-0.0035841143062594317,0.0035841143062594317,-0.008030845153816064,-0.004015422576908032,0.004015422576908032,-0.006889445302330617,-0.0034447226511653086,0.0034447226511653086,-0.007235772327206501,-0.0036178861636032506,0.0036178861636032506,-0.006634162435859428,-0.003317081217929714,0.003317081217929714,-0.006191211552778745,-0.0030956057763893725,0.0030956057763893725,-0.0051373002034900955,-0.0025686501017450477,0.0025686501017450477,-0.005597082066221265,-0.0027985410331106326,0.0027985410331106326,-0.004477015914763042,-0.002238507957381521,0.002238507957381521,-0.005586210567325873,-0.0027931052836629366,0.0027931052836629366,-0.006636935987805431,-0.0033184679939027156,0.0033184679939027156
1904,-0.008567804070069905,-0.004283902035034952,0.004283902035034952,-0.00875388378896849,-0.004376941894484245,0.004376941894484245,-0.007621130189920661,-0.0038105650949603305,0.0038105650949603305,-0.008336227588495558,-0.004168113794247779,0.004168113794247779,-0.007214606527635781,-0.0036073032638178903,0.0036073032638178903,-0.00742857436579364,-0.00371428718289682,0.00371428718289682,-0.007018627331767204,-0.003509313665883602,0.003509313665883602,-0.006465354886243036,-0.003232677443121518,0.003232677443121518,-0.005300066800719175,-0.0026500334003595875,0.0026500334003595875,-0.005823342826163665,-0.0029116714130818324,0.0029116714130818324,-0.004714348273895214,-0.002357174136947607,0.002357174136947607,-0.005792705456787212,-0.002896352728393606,0.002896352728393606,-0.006919722675538295,-0.0034598613377691476,0.0034598613377691476
1905,-0.008928231816443406,-0.004464115908221703,0.004464115908221703,-0.009054824391548807,-0.004527412195774403,0.004527412195774403,-0.00801990060816972,-0.00400995030408486,0.00400995030408486,-0.008775117737855432,-0.004387558868927716,0.004387558868927716,-0.007558174056616397,-0.0037790870283081987,0.0037790870283081987,-0.007567494576370946,-0.003783747288185473,0.003783747288185473,-0.007265806918862728,-0.003632903459431364,0.003632903459431364,-0.006786596950027171,-0.0033932984750135856,0.0033932984750135856,-0.005507674545278262,-0.002753837272639131,0.002753837272639131,-0.006024856973375291,-0.0030124284866876456,0.0030124284866876456,-0.00490832625692494,-0.00245416312846247,0.00245416312846247,-0.006009790048735016,-0.003004895024367508,0.003004895024367508,-0.007200566240017344,-0.003600283120008672,0.003600283120008672
1906,-0.009245495462779318,-0.004622747731389659,0.004622747731389659,-0.009550601589047704,-0.004775300794523852,0.004775300794523852,-0.008387137174526417,-0.0041935685872632085,0.0041935685872632085,-0.00912564628330617,-0.004562823141653085,0.004562823141653085,-0.007879150732344712,-0.003939575366172356,0.003939575366172356,-0.007885323022199677,-0.003942661511099839,0.003942661511099839,-0.007597577198803407,-0.0037987885994017036,0.0037987885994017036,-0.0070965804302856724,-0.0035482902151428362,0.0035482902151428362,-0.005678879492819404,-0.002839439746409702,0.002839439746409702,-0.00630456085036262,-0.00315228042518131,0.00315228042518131,-0.005099173714865466,-0.002549586857432733,0.002549586857432733,-0.00617747347410065,-0.003088736737050325,0.003088736737050325,-0.007502299952120102,-0.003751149976060051,0.003751149976060051
1907,-0.009587465705572486,-0.004793732852786243,0.004793732852786243,-0.009799863991748524,-0.004899931995874262,0.004899931995874262,-0.008797872008408546,-0.004398936004204273,0.004398936004204273,-0.009529254742463834,-0.004764627371231917,0.004764627371231917,-0.00813857342725836,-0.00406928671362918,0.00406928671362918,-0.008055220576210444,-0.004027610288105222,0.004027610288105222,-0.007997820790490296,-0.003998910395245148,0.003998910395245148,-0.007346403779932791,-0.0036732018899663954,0.0036732018899663954,-0.00584556295486033,-0.002922781477430165,0.002922781477430165,-0.006452234393200563,-0.0032261171966002813,0.0032261171966002813,-0.005362188191692746,-0.002681094095846373,0.002681094095846373,-0.006368116558420246,-0.003184058279210123,0.003184058279210123,-0.007773381426688264,-0.003886690713344132,0.003886690713344132
1908,-0.010071861787047297,-0.005035930893523648,0.005035930893523648,-0.01021843644533884,-0.00510921822266942,0.00510921822266942,-0.00911985372326878,-0.00455992686163439,0.00455992686163439,-0.01006355194381718,-0.00503177597190859,0.00503177597190859,-0.0085438311696506,-0.0042719155848253,0.0042719155848253,-0.008597065655988369,-0.004298532827994184,0.004298532827994184,-0.008323447198234352,-0.004161723599117176,0.004161723599117176,-0.007829471900788237,-0.003914735950394118,0.003914735950394118,-0.0060802056490978865,-0.0030401028245489433,0.0030401028245489433,-0.006673681291223812,-0.003336840645611906,0.003336840645611906,-0.005589533517796604,-0.002794766758898302,0.002794766758898302,-0.0066524841428155694,-0.0033262420714077847,0.0033262420714077847,-0.008146952035422294,-0.004073476017711147,0.004073476017711147
1909,-0.010553176054177483,-0.005276588027088741,0.005276588027088741,-0.010721155749563888,-0.005360577874781944,0.005360577874781944,-0.009598407954368924,-0.004799203977184462,0.004799203977184462,-0.01047342600776568,-0.00523671300388284,0.00523671300388284,-0.008942867986348364,-0.004471433993174182,0.004471433993174182,-0.009047885964157001,-0.0045239429820785005,0.0045239429820785005,-0.008624425489450502,-0.004312212744725251,0.004312212744725251,-0.008106604056062523,-0.004053302028031261,0.004053302028031261,-0.006338427588352654,-0.003169213794176327,0.003169213794176327,-0.00695257614874482,-0.00347628807437241,0.00347628807437241,-0.005846037367939593,-0.0029230186839697965,0.0029230186839697965,-0.0068384380680772665,-0.0034192190340386333,0.0034192190340386333,-0.008503619036250725,-0.0042518095181253625,0.0042518095181253625
1910,-0.011172132549942862,-0.005586066274971431,0.005586066274971431,-0.011279261968054585,-0.0056396309840272925,0.0056396309840272925,-0.010034594549586552,-0.005017297274793276,0.005017297274793276,-0.010968165766912482,-0.005484082883456241,0.005484082883456241,-0.009395513721064199,-0.0046977568605320996,0.0046977568605320996,-0.00942123657290253,-0.004710618286451265,0.004710618286451265,-0.00886572230037099,-0.004432861150185495,0.004432861150185495,-0.008457883306318066,-0.004228941653159033,0.004228941653159033,-0.006623431072261702,-0.003311715536130851,0.003311715536130851,-0.007258820318903409,-0.0036294101594517045,0.0036294101594517045,-0.006092526162677967,-0.0030462630813389833,0.0030462630813389833,-0.007038519600994128,-0.003519259800497064,0.003519259800497064,-0.008883983990832454,-0.004441991995416227,0.004441991995416227
1911,-0.011844600085365933,-0.005922300042682967,0.005922300042682967,-0.011752368939875312,-0.005876184469937656,0.005876184469937656,-0.010492388291409882,-0.005246194145704941,0.005246194145704941,-0.0116151166756786,-0.0058075583378393,0.0058075583378393,-0.009853245448539726,-0.004926622724269863,0.004926622724269863,-0.009807674018678946,-0.004903837009339473,0.004903837009339473,-0.009321649066342075,-0.004660824533171038,0.004660824533171038,-0.008857380492529907,-0.004428690246264954,0.004428690246264954,-0.0069353714732486174,-0.0034676857366243087,0.0034676857366243087,-0.007544023175127263,-0.0037720115875636315,0.0037720115875636315,-0.006349640545910701,-0.0031748202729553507,0.0031748202729553507,-0.00734835482209015,-0.003674177411045075,0.003674177411045075,-0.009310151086233091,-0.0046550755431165455,0.0046550755431165455
